OBJECTID;weight;node_id;nps_dn;p_max
3115;9800000.000000000000000;GS-2527;700;20
3116;9800000.000000000000000;GS-2528;700;20
3117;5760000.000000000000000;GS-2989;600;16
3118;2940000.000000000000000;GS-3462;700;6
3119;2940000.000000000000000;GS-2980;700;6
3120;9800000.000000000000000;GS-2981;700;20
3121;5760000.000000000000000;GS-2982;600;16
3122;2940000.000000000000000;GS-2986;700;6
3123;2940000.000000000000000;GS-2987;700;6
3124;2940000.000000000000000;GS-2988;700;6
3125;2940000.000000000000000;GS-3463;700;6
3126;2720000.000000000000000;GS-2983;200;68
3127;9800000.000000000000000;GS-2984;700;20
3128;2720000.000000000000000;GS-2985;200;68
3129;55080000.000000000000000;GS-3341;900;68
3130;1440000.000000000000000;GS-2782;300;16
3131;1440000.000000000000000;GS-2783;300;16
3132;1440000.000000000000000;GS-2784;300;16
3133;9800000.000000000000000;GS-2785;700;20
3134;1440000.000000000000000;GS-3327;300;16
3135;1440000.000000000000000;GS-2786;300;16
3136;4000000.000000000000000;GS-2787;400;25
3137;1440000.000000000000000;GS-2788;300;16
3138;360000.000000000000000;GS-2615;150;16
3139;400000.000000000000000;GS-2614;200;10
3140;10880000.000000000000000;GS-3259;400;68
3141;18000000.000000000000000;GS-3205;600;50
3142;5760000.000000000000000;GS-3286;300;64
3143;43520000.000000000000000;GS-2482;800;68
3144;8000000.000000000000000;GS-2483;400;50
3145;43520000.000000000000000;GS-2484;800;68
3146;24500000.000000000000000;GS-6381;700;50
3147;9800000.000000000000000;GS-2522;700;20
3148;520000.000000000000000;GS-2523;200;13
3149;520000.000000000000000;GS-2524;200;13
3150;520000.000000000000000;GS-2521;200;13
3151;68000000.000000000000000;GS-2646;1000;68
3152;68000000.000000000000000;GS-2647;1000;68
3153;2500000.000000000000000;GS-3278;500;10
3154;3920000.000000000000000;GS-3036;700;8
3155;3920000.000000000000000;GS-3037;700;8
3156;156250.000000000000000;GS-3372;125;10
3157;10880000.000000000000000;GS-3028;400;68
3158;4900000.000000000000000;GS-3029;700;10
3159;156250.000000000000000;GS-3030;125;10
3160;3920000.000000000000000;GS-3031;700;8
3161;3920000.000000000000000;GS-3032;700;8
3162;3920000.000000000000000;GS-3033;700;8
3163;3920000.000000000000000;GS-3034;700;8
3164;3920000.000000000000000;GS-3035;700;8
3165;100000000.000000000000000;GS-0560;1000;100
3166;100000000.000000000000000;GS-0563;1000;100
3167;24480000.000000000000000;GS-3392;600;68
3168;3600000.000000000000000;GS-2571;600;10
3169;3600000.000000000000000;GS-2569;600;10
3170;3600000.000000000000000;GS-2570;600;10
3171;3600000.000000000000000;GS-2572;600;10
3172;3600000.000000000000000;GS-2573;600;10
3173;3600000.000000000000000;GS-2568;600;10
3174;3600000.000000000000000;GS-7106;600;10
3175;3600000.000000000000000;GS-2774;600;10
3176;3600000.000000000000000;GS-2775;600;10
3177;2880000.000000000000000;GS-2776;600;8
3178;3600000.000000000000000;GS-3325;600;10
3179;2880000.000000000000000;GS-3324;600;8
3180;2880000.000000000000000;GS-3374;600;8
3181;2880000.000000000000000;GS-3049;600;8
3182;2880000.000000000000000;GS-3050;600;8
3183;2880000.000000000000000;GS-3051;600;8
3184;2880000.000000000000000;GS-3052;600;8
3185;2880000.000000000000000;GS-2773;600;8
3186;2880000.000000000000000;GS-3056;600;8
3187;2880000.000000000000000;GS-3057;600;8
3188;2880000.000000000000000;GS-3058;600;8
3189;2880000.000000000000000;GS-3059;600;8
3190;2880000.000000000000000;GS-2771;600;8
3191;2880000.000000000000000;GS-2772;600;8
3192;2880000.000000000000000;GS-3060;600;8
3193;2880000.000000000000000;GS-3053;600;8
3194;2880000.000000000000000;GS-3054;600;8
3195;2880000.000000000000000;GS-3055;600;8
3196;4500000.000000000000000;GS-2447;300;50
3197;4500000.000000000000000;GS-2446;300;50
3198;4500000.000000000000000;GS-2448;300;50
3199;4500000.000000000000000;GS-2449;300;50
3200;4500000.000000000000000;GS-2450;300;50
3201;4500000.000000000000000;GS-3089;300;50
3202;2880000.000000000000000;GS-2856;600;8
3203;2880000.000000000000000;GS-2853;600;8
3204;2880000.000000000000000;GS-2854;600;8
3205;2880000.000000000000000;GS-2857;600;8
3206;68000000.000000000000000;GS-3083;1000;68
3207;640000.000000000000000;GS-3390;200;16
3208;2880000.000000000000000;GS-3389;600;8
3209;2880000.000000000000000;GS-7321;600;8
3210;2880000.000000000000000;GS-3387;600;8
3211;640000.000000000000000;GS-3388;200;16
3212;10880000.000000000000000;GS-3391;400;68
3213;2880000.000000000000000;GS-3113;600;8
3214;640000.000000000000000;GS-3115;200;16
3215;2880000.000000000000000;GS-3114;600;8
3216;2880000.000000000000000;GS-3116;600;8
3217;180000.000000000000000;GS-3118;150;8
3218;2880000.000000000000000;GS-3117;600;8
3219;2880000.000000000000000;GS-3119;600;8
3220;2880000.000000000000000;GS-2957;600;8
3221;2880000.000000000000000;GS-2958;600;8
3222;2880000.000000000000000;GS-2959;600;8
3223;2880000.000000000000000;GS-2962;600;8
3224;2880000.000000000000000;GS-2963;600;8
3225;2880000.000000000000000;GS-2951;600;8
3226;2880000.000000000000000;GS-2952;600;8
3227;2880000.000000000000000;GS-2953;600;8
3228;2880000.000000000000000;GS-2954;600;8
3229;2880000.000000000000000;GS-2955;600;8
3230;2880000.000000000000000;GS-2956;600;8
3231;2880000.000000000000000;GS-2948;600;8
3232;2880000.000000000000000;GS-2949;600;8
3233;2880000.000000000000000;GS-2950;600;8
3234;2880000.000000000000000;GS-2960;600;8
3235;2880000.000000000000000;GS-2961;600;8
3236;56700000.000000000000000;GS-3088;900;70
3237;2800000.000000000000000;GS-3337;200;70
3238;2800000.000000000000000;GS-7322;200;70
3239;2880000.000000000000000;GS-2855;600;8
3240;3920000.000000000000000;GS-3086;700;8
3241;2880000.000000000000000;GS-2683;600;8
3242;2880000.000000000000000;GS-2684;600;8
3243;25200000.000000000000000;GS-3084;600;70
3244;2880000.000000000000000;GS-3085;600;8
3245;2880000.000000000000000;GS-2685;600;8
3246;2880000.000000000000000;GS-2686;600;8
3247;2880000.000000000000000;GS-2682;600;8
3248;2880000.000000000000000;GS-3080;600;8
3249;1000000.000000000000000;GS-3081;250;16
3250;4250000.000000000000000;GS-2389;250;68
3251;4250000.000000000000000;GS-2391;250;68
3252;93750.000000000000000;GS-2392;125;6
3253;4250000.000000000000000;GS-2390;250;68
3254;1000000.000000000000000;GS-3332;250;16
3255;1000000.000000000000000;GS-3334;250;16
3256;1000000.000000000000000;GS-0989;200;25
3257;1000000.000000000000000;GS-2187;200;25
3258;2250000.000000000000000;GS-0861;300;25
3259;1000000.000000000000000;GS-0856;200;25
3260;1000000.000000000000000;GS-0987;200;25
3261;520000.000000000000000;GS-2401;200;13
3262;520000.000000000000000;GS-2402;200;13
3263;520000.000000000000000;GS-2403;200;13
3264;520000.000000000000000;GS-2400;200;13
3265;520000.000000000000000;GS-3396;200;13
3266;3600000.000000000000000;GS-2817;600;10
3267;17000000.000000000000000;GS-3087;500;68
3268;3600000.000000000000000;GS-2816;600;10
3269;2250000.000000000000000;GS-2303;300;25
3270;562500.000000000000000;GS-0862;150;25
3271;225000.000000000000000;GS-2123;150;10
3272;225000.000000000000000;GS-2124;150;10
3273;225000.000000000000000;GS-0857;150;10
3274;135000.000000000000000;GS-2972;150;6
3275;24480000.000000000000000;GS-2973;600;68
3276;135000.000000000000000;GS-2974;150;6
3277;135000.000000000000000;GS-2975;150;6
3278;68000000.000000000000000;GS-3365;1000;68
3279;135000.000000000000000;GS-3356;150;6
3280;1000000.000000000000000;GS-3333;250;16
3281;1000000.000000000000000;GS-0858;200;25
3282;1562500.000000000000000;GS-0860;250;25
3283;1000000.000000000000000;GS-0859;200;25
3284;8000000.000000000000000;GS-3347;400;50
3285;18000000.000000000000000;GS-3348;600;50
3286;5760000.000000000000000;GS-3349;600;16
3287;8000000.000000000000000;GS-3350;400;50
3288;1440000.000000000000000;GS-2931;300;16
3289;18000000.000000000000000;GS-2932;600;50
3290;2560000.000000000000000;GS-2927;400;16
3291;1440000.000000000000000;GS-2929;300;16
3292;8000000.000000000000000;GS-2930;400;50
3293;18000000.000000000000000;GS-2247;600;50
3294;2560000.000000000000000;GS-7109;400;16
3295;8000000.000000000000000;GS-7110;400;50
3296;8000000.000000000000000;GS-2246;400;50
3297;1440000.000000000000000;GS-1703;300;16
3298;1440000.000000000000000;GS-1702;300;16
3299;18000000.000000000000000;GS-7111;600;50
3300;640000.000000000000000;GS-2593;200;16
3301;1125000.000000000000000;GS-2595;150;50
3302;640000.000000000000000;GS-2594;200;16
3303;640000.000000000000000;GS-2859;200;16
3304;2720000.000000000000000;GS-2860;200;68
3305;1530000.000000000000000;GS-2861;150;68
3306;640000.000000000000000;GS-2862;200;16
3307;2720000.000000000000000;GS-0128;200;68
3308;2720000.000000000000000;GS-0129;200;68
3309;640000.000000000000000;GS-2863;200;16
3310;1530000.000000000000000;GS-2864;150;68
3311;375000.000000000000000;GS-3073;250;6
3312;375000.000000000000000;GS-3074;250;6
3313;55080000.000000000000000;GS-3075;900;68
3314;55080000.000000000000000;GS-3214;900;68
3315;1000000.000000000000000;GS-2278;200;25
3316;360000.000000000000000;GS-2279;150;16
3317;360000.000000000000000;GS-1944;150;16
3318;1000000.000000000000000;GS-1945;200;25
3319;520000.000000000000000;GS-1946;200;13
3320;1000000.000000000000000;GS-1942;200;25
3321;1000000.000000000000000;GS-1943;200;25
3322;1000000.000000000000000;GS-1947;200;25
3323;1000000.000000000000000;GS-1941;200;25
3324;640000.000000000000000;GS-2694;200;16
3325;55080000.000000000000000;GS-2695;900;68
3326;640000.000000000000000;GS-2696;200;16
3327;640000.000000000000000;GS-2697;200;16
3328;1000000.000000000000000;GS-2268;200;25
3329;1000000.000000000000000;GS-1845;200;25
3330;1000000.000000000000000;GS-1846;200;25
3331;1170000.000000000000000;GS-3135;300;13
3332;1170000.000000000000000;GS-3141;300;13
3333;1170000.000000000000000;GS-3395;300;13
3334;1170000.000000000000000;GS-3136;300;13
3335;1000000.000000000000000;GS-3137;200;25
3336;520000.000000000000000;GS-3138;200;13
3337;51200000.000000000000000;GS-0708;800;80
3338;51200000.000000000000000;GS-0706;800;80
3339;51200000.000000000000000;GS-0707;800;80
3340;51200000.000000000000000;GS-0709;800;80
3341;55080000.000000000000000;GS-3194;900;68
3342;562500.000000000000000;GS-2217;150;25
3343;250000.000000000000000;GS-1664;100;25
3344;562500.000000000000000;GS-1665;150;25
3345;1440000.000000000000000;GS-2649;300;16
3346;1440000.000000000000000;GS-3309;300;16
3347;2880000.000000000000000;GS-2651;600;8
3348;2880000.000000000000000;GS-3206;600;8
3349;2880000.000000000000000;GS-3200;600;8
3350;2880000.000000000000000;GS-3201;600;8
3351;2880000.000000000000000;GS-3320;600;8
3352;2880000.000000000000000;GS-2700;600;8
3353;640000.000000000000000;GS-2701;200;16
3354;640000.000000000000000;GS-2699;200;16
3355;2880000.000000000000000;GS-3144;600;8
3356;2880000.000000000000000;GS-3145;600;8
3357;2880000.000000000000000;GS-3143;600;8
3358;2880000.000000000000000;GS-3146;600;8
3359;1170000.000000000000000;GS-2837;300;13
3360;2560000.000000000000000;GS-2838;400;16
3361;2560000.000000000000000;GS-7095;400;16
3362;1170000.000000000000000;GS-2842;300;13
3363;2560000.000000000000000;GS-2836;400;16
3364;2560000.000000000000000;GS-2823;400;16
3365;1170000.000000000000000;GS-2835;300;13
3366;2560000.000000000000000;GS-3338;400;16
3367;2560000.000000000000000;GS-3339;400;16
3368;2560000.000000000000000;GS-3340;400;16
3369;1170000.000000000000000;GS-2839;300;13
3370;2560000.000000000000000;GS-2840;400;16
3371;2080000.000000000000000;GS-2841;400;13
3372;1562500.000000000000000;GS-2082;250;25
3373;1562500.000000000000000;GS-1662;250;25
3374;1562500.000000000000000;GS-2688;250;25
3375;1562500.000000000000000;GS-2689;250;25
3376;12500000.000000000000000;GS-1651;500;50
3377;640000.000000000000000;GS-1774;200;16
3378;2560000.000000000000000;GS-2844;400;16
3379;68000000.000000000000000;GS-1650;1000;68
3380;68000000.000000000000000;GS-1647;1000;68
3381;12500000.000000000000000;GS-2120;500;50
3382;12500000.000000000000000;GS-1652;500;50
3383;700000.000000000000000;GS-1653;100;70
3384;12500000.000000000000000;GS-2121;500;50
3385;12500000.000000000000000;GS-1654;500;50
3386;12500000.000000000000000;GS-2119;500;50
3387;55080000.000000000000000;GS-2361;900;68
3388;18720000.000000000000000;GS-2359;600;52
3389;18720000.000000000000000;GS-2360;600;52
3390;7840000.000000000000000;GS-2725;400;49
3391;7840000.000000000000000;GS-2728;400;49
3392;3600000.000000000000000;GS-2727;300;40
3393;3600000.000000000000000;GS-2365;300;40
3394;3600000.000000000000000;GS-2718;300;40
3395;3600000.000000000000000;GS-2366;300;40
3396;2000000.000000000000000;GS-2719;200;50
3397;3600000.000000000000000;GS-2732;300;40
3398;3600000.000000000000000;GS-2882;300;40
3399;3600000.000000000000000;GS-2730;300;40
3400;3600000.000000000000000;GS-2883;300;40
3401;3600000.000000000000000;GS-3358;300;40
3402;55080000.000000000000000;GS-2723;900;68
3403;18720000.000000000000000;GS-2722;600;52
3404;9800000.000000000000000;GS-2516;700;20
3405;8000000.000000000000000;GS-2517;400;50
3406;8000000.000000000000000;GS-2518;400;50
3407;9800000.000000000000000;GS-2519;700;20
3408;8000000.000000000000000;GS-2520;400;50
3409;1440000.000000000000000;GS-3305;200;36
3410;810000.000000000000000;GS-3010;150;36
3411;810000.000000000000000;GS-3011;150;36
3412;55080000.000000000000000;GS-3104;900;68
3413;55080000.000000000000000;GS-3382;900;68
3414;55080000.000000000000000;GS-3105;900;68
3415;55080000.000000000000000;GS-3106;900;68
3416;55080000.000000000000000;GS-3108;900;68
3417;55080000.000000000000000;GS-3383;900;68
3418;3600000.000000000000000;GS-2362;300;40
3419;3600000.000000000000000;GS-2363;300;40
3420;7840000.000000000000000;GS-2364;400;49
3421;55080000.000000000000000;GS-3177;900;68
3422;6300000.000000000000000;GS-3019;300;70
3423;55080000.000000000000000;GS-3175;900;68
3424;3600000.000000000000000;GS-3176;300;40
3425;55080000.000000000000000;GS-3107;900;68
3426;18720000.000000000000000;GS-3174;600;52
3427;4250000.000000000000000;GS-3207;250;68
3428;3150000.000000000000000;GS-3013;300;35
3429;3600000.000000000000000;GS-3373;300;40
3430;3600000.000000000000000;GS-2756;300;40
3431;18720000.000000000000000;GS-2650;600;52
3432;7840000.000000000000000;GS-3173;400;49
3433;6300000.000000000000000;GS-3020;300;70
3434;3600000.000000000000000;GS-3171;300;40
3435;3600000.000000000000000;GS-3172;300;40
3436;3069504.000000000000000;GS-3860;219;64
3437;767376.000000000000000;GS-3776;219;16
3438;451584.000000000000000;GS-3777;168;16
3439;451584.000000000000000;GS-3778;168;16
3440;767376.000000000000000;GS-3779;219;16
3441;767376.000000000000000;GS-3861;219;16
3442;767376.000000000000000;GS-3862;219;16
3443;3069504.000000000000000;GS-3775;219;64
3444;767376.000000000000000;GS-3863;219;16
3445;451584.000000000000000;GS-3864;168;16
3446;1806336.000000000000000;GS-3800;168;64
3447;6718464.000000000000000;GS-3790;324;64
3448;5670000.000000000000000;GS-3189;300;63
3449;55080000.000000000000000;GS-2824;900;68
3450;3069504.000000000000000;GS-3799;219;64
3451;6718464.000000000000000;GS-3808;324;64
3452;55080000.000000000000000;GS-2419;900;68
3453;55080000.000000000000000;GS-2591;900;68
3454;55080000.000000000000000;GS-3193;900;68
3455;1806336.000000000000000;GS-3783;168;64
3456;6718464.000000000000000;GS-3845;324;64
3457;55080000.000000000000000;GS-2590;900;68
3458;55080000.000000000000000;GS-3101;900;68
3459;24480000.000000000000000;GS-2418;600;68
3460;25200000.000000000000000;GS-2825;600;70
3461;3069504.000000000000000;GS-3801;219;64
3462;55080000.000000000000000;GS-3102;900;68
3463;55080000.000000000000000;GS-2886;900;68
3464;1806336.000000000000000;GS-3849;168;64
3465;3150000.000000000000000;GS-3192;300;35
3466;700000.000000000000000;GS-2892;100;70
3467;700000.000000000000000;GS-3187;100;70
3468;25200000.000000000000000;GS-3213;600;70
3469;700000.000000000000000;GS-2379;100;70
3470;700000.000000000000000;GS-3188;100;70
3471;17500000.000000000000000;GS-2334;500;70
3472;5250000.000000000000000;GS-3178;500;21
3473;17500000.000000000000000;GS-2378;500;70
3474;18000000.000000000000000;GS-2333;600;50
3475;55080000.000000000000000;GS-3211;900;68
3476;11200000.000000000000000;GS-0576;400;70
3477;11200000.000000000000000;GS-3871;400;70
3478;3021543.000000000000000;GS-3771;219;63
3479;3021543.000000000000000;GS-3772;219;63
3480;1391670.000000000000000;GS-3893;141;70
3481;11538520.000000000000000;GS-3891;406;70
3482;1192464.000000000000000;GS-6383;273;16
3483;1192464.000000000000000;GS-6384;273;16
3484;11538520.000000000000000;GS-3773;406;70
3485;20884900.000000000000000;GS-0579;457;100
3486;18064480.000000000000000;GS-6385;508;70
3487;18064480.000000000000000;GS-6389;508;70
3488;207936.000000000000000;GS-6387;114;16
3489;207936.000000000000000;GS-3804;114;16
3490;207936.000000000000000;GS-3805;114;16
3491;207936.000000000000000;GS-3803;114;16
3492;818748.000000000000000;GS-3856;114;63
3493;1975680.000000000000000;GS-3780;168;70
3494;1975680.000000000000000;GS-6386;168;70
3495;11538520.000000000000000;GS-3894;406;70
3496;1975680.000000000000000;GS-3839;168;70
3497;1975680.000000000000000;GS-6390;168;70
3498;1975680.000000000000000;GS-3858;168;70
3499;252000.000000000000000;GS-6388;60;70
3500;6718464.000000000000000;GS-3844;324;64
3501;11200000.000000000000000;GS-4203;400;70
3502;34300000.000000000000000;GS-3179;700;70
3503;53760000.000000000000000;GS-7114;800;84
3504;30240000.000000000000000;GS-2643;600;84
3505;23814400.000000000000000;GS-4198;610;64
3506;25200000.000000000000000;GS-4200;600;70
3507;781250.000000000000000;GS-4148;125;50
3508;25200000.000000000000000;GS-4151;600;70
3509;25200000.000000000000000;GS-4202;600;70
3510;10549504.000000000000000;GS-0730;406;64
3511;10549504.000000000000000;GS-0731;406;64
3512;517500.000000000000000;GS-3312;150;23
3513;3360000.000000000000000;GS-2830;400;21
3514;23814400.000000000000000;GS-2827;610;64
3515;23814400.000000000000000;GS-6380;610;64
3516;517500.000000000000000;GS-2828;150;23
3517;3360000.000000000000000;GS-2644;400;21
3518;23814400.000000000000000;GS-3311;610;64
3519;3069504.000000000000000;GS-3789;219;64
3520;23814400.000000000000000;GS-3829;610;64
3521;23814400.000000000000000;GS-3816;610;64
3522;23814400.000000000000000;GS-3847;610;64
3523;1575000.000000000000000;GS-2633;150;70
3524;1575000.000000000000000;GS-2635;150;70
3525;562500.000000000000000;GS-2636;150;25
3526;34300000.000000000000000;GS-2829;700;70
3527;1000000.000000000000000;GS-2637;200;25
3528;3680000.000000000000000;GS-2638;400;23
3529;3680000.000000000000000;GS-2639;400;23
3530;1575000.000000000000000;GS-4051;150;70
3531;34300000.000000000000000;GS-2580;700;70
3532;1562500.000000000000000;GS-2632;250;25
3533;11200000.000000000000000;GS-4205;400;70
3534;4375000.000000000000000;GS-4206;250;70
3535;3360000.000000000000000;GS-2640;400;21
3536;30240000.000000000000000;GS-2641;600;84
3537;1562500.000000000000000;GS-2642;250;25
3538;25200000.000000000000000;GS-4194;600;70
3539;3360000.000000000000000;GS-2634;400;21
3540;34300000.000000000000000;GS-2631;700;70
3541;34300000.000000000000000;GS-2579;700;70
3542;1806336.000000000000000;GS-0578;168;64
3543;400000.000000000000000;GS-3158;100;40
3544;400000.000000000000000;GS-3159;100;40
3545;1806336.000000000000000;GS-3880;168;64
3546;1806336.000000000000000;GS-3806;168;64
3547;6300000.000000000000000;GS-3160;300;70
3548;25200000.000000000000000;GS-7084;600;70
3549;25200000.000000000000000;GS-7082;600;70
3550;25200000.000000000000000;GS-4181;600;70
3551;25200000.000000000000000;GS-4178;600;70
3552;6718464.000000000000000;GS-0609;324;64
3553;14619430.000000000000000;GS-0582;457;70
3554;6718464.000000000000000;GS-3831;324;64
3555;31256400.000000000000000;GS-3835;610;84
3556;6718464.000000000000000;GS-3868;324;64
3557;6718464.000000000000000;GS-3793;324;64
3558;2800000.000000000000000;GS-0588;200;70
3559;3932802.000000000000000;GS-3837;219;82
3560;2800000.000000000000000;GS-4146;200;70
3561;31256400.000000000000000;GS-3833;610;84
3562;252000.000000000000000;GS-3809;60;70
3563;31256400.000000000000000;GS-3832;610;84
3564;1575000.000000000000000;GS-4156;150;70
3565;1575000.000000000000000;GS-4052;150;70
3566;1575000.000000000000000;GS-4212;150;70
3567;1575000.000000000000000;GS-4214;150;70
3568;1575000.000000000000000;GS-4053;150;70
3569;1575000.000000000000000;GS-4190;150;70
3570;1890000.000000000000000;GS-4161;150;84
3571;1890000.000000000000000;GS-3866;150;84
3572;1575000.000000000000000;GS-4213;150;70
3573;1575000.000000000000000;GS-4215;150;70
3574;24480000.000000000000000;GS-3097;600;68
3575;24480000.000000000000000;GS-2669;600;68
3576;24480000.000000000000000;GS-3111;600;68
3577;24480000.000000000000000;GS-3094;600;68
3578;24480000.000000000000000;GS-3099;600;68
3579;4410000.000000000000000;GS-3098;300;49
3580;24480000.000000000000000;GS-2672;600;68
3581;24480000.000000000000000;GS-2671;600;68
3582;24480000.000000000000000;GS-3110;600;68
3583;4410000.000000000000000;GS-3331;300;49
3584;24480000.000000000000000;GS-2808;600;68
3585;24480000.000000000000000;GS-3096;600;68
3586;24480000.000000000000000;GS-2809;600;68
3587;4410000.000000000000000;GS-2810;300;49
3588;24480000.000000000000000;GS-2811;600;68
3589;11200000.000000000000000;GS-2724;400;70
3590;4410000.000000000000000;GS-2731;300;49
3591;4410000.000000000000000;GS-2729;300;49
3592;5670000.000000000000000;GS-4179;300;63
3593;5670000.000000000000000;GS-7075;300;63
3594;5670000.000000000000000;GS-7077;300;63
3595;5670000.000000000000000;GS-7076;300;63
3596;5670000.000000000000000;GS-4144;300;63
3597;17500000.000000000000000;GS-0771;500;70
3598;17500000.000000000000000;GS-0772;500;70
3599;25200000.000000000000000;GS-4180;600;70
3600;5670000.000000000000000;GS-2437;300;63
3601;5670000.000000000000000;GS-2438;300;63
3602;5670000.000000000000000;GS-2439;300;63
3603;4375000.000000000000000;GS-4184;250;70
3604;4375000.000000000000000;GS-4183;250;70
3605;974700.000000000000000;GS-0594;114;75
3606;974700.000000000000000;GS-0583;114;75
3607;25200000.000000000000000;GS-7115;600;70
3608;25200000.000000000000000;GS-4046;600;70
3609;25200000.000000000000000;GS-3791;600;70
3610;10549504.000000000000000;GS-3821;406;64
3611;10549504.000000000000000;GS-3820;406;64
3612;11200000.000000000000000;GS-3280;400;70
3613;3600000.000000000000000;GS-3281;300;40
3614;3600000.000000000000000;GS-2422;300;40
3615;3600000.000000000000000;GS-2423;300;40
3616;11200000.000000000000000;GS-2424;400;70
3617;1440000.000000000000000;GS-2429;200;36
3618;810000.000000000000000;GS-2430;150;36
3619;11200000.000000000000000;GS-3279;400;70
3620;3600000.000000000000000;GS-2421;300;40
3621;1440000.000000000000000;GS-2434;200;36
3622;6120000.000000000000000;GS-2435;300;68
3623;810000.000000000000000;GS-3313;150;36
3624;3240000.000000000000000;GS-2431;300;36
3625;1440000.000000000000000;GS-2432;200;36
3626;1440000.000000000000000;GS-2433;200;36
3627;3600000.000000000000000;GS-2755;300;40
3628;3600000.000000000000000;GS-2425;300;40
3629;810000.000000000000000;GS-2427;150;36
3630;3240000.000000000000000;GS-2428;300;36
3631;6120000.000000000000000;GS-3012;300;68
3632;11200000.000000000000000;GS-3812;400;70
3633;11200000.000000000000000;GS-3794;400;70
3634;5217030.000000000000000;GS-3797;273;70
3635;1975680.000000000000000;GS-3795;168;70
3636;11200000.000000000000000;GS-3811;400;70
3637;11200000.000000000000000;GS-3796;400;70
3638;707560.000000000000000;GS-3842;133;40
3639;1975680.000000000000000;GS-3841;168;70
3640;818748.000000000000000;GS-3870;114;63
3641;1128960.000000000000000;GS-3854;168;40
3642;14619430.000000000000000;GS-3840;457;70
3643;1128960.000000000000000;GS-3853;168;40
3644;207936.000000000000000;GS-3781;114;16
3645;707560.000000000000000;GS-3782;133;40
3646;1778112.000000000000000;GS-6382;168;63
3647;4375000.000000000000000;GS-4207;250;70
3648;11200000.000000000000000;GS-4041;400;70
3649;11200000.000000000000000;GS-4042;400;70
3650;11200000.000000000000000;GS-4201;400;70
3651;11200000.000000000000000;GS-4199;400;70
3652;39375000.000000000000000;GS-0125;750;70
3653;39375000.000000000000000;GS-0124;750;70
3654;30240000.000000000000000;GS-0775;600;84
3655;30240000.000000000000000;GS-0776;600;84
3656;2500000.000000000000000;GS-2204;250;40
3657;2500000.000000000000000;GS-2205;250;40
3658;64800000.000000000000000;GS-0132;900;80
3659;2500000.000000000000000;GS-2081;250;40
3660;2500000.000000000000000;GS-2106;250;40
3661;2500000.000000000000000;GS-0556;250;40
3662;2500000.000000000000000;GS-0559;250;40
3663;1562500.000000000000000;GS-2192;250;25
3664;4375000.000000000000000;GS-4150;250;70
3665;4375000.000000000000000;GS-4056;250;70
3666;25200000.000000000000000;GS-4160;600;70
3667;25200000.000000000000000;GS-4196;600;70
3668;25200000.000000000000000;GS-4149;600;70
3669;25200000.000000000000000;GS-4210;600;70
3670;25200000.000000000000000;GS-4209;600;70
3671;36000000.000000000000000;GS-0550;600;100
3672;25200000.000000000000000;GS-4169;600;70
3673;41160000.000000000000000;GS-0592;700;84
3674;41160000.000000000000000;GS-0593;700;84
3675;53760000.000000000000000;GS-0581;800;84
3676;6300000.000000000000000;GS-7306;300;70
3677;6300000.000000000000000;GS-7307;300;70
3678;6300000.000000000000000;GS-7308;300;70
3679;55080000.000000000000000;GS-3307;900;68
3680;11200000.000000000000000;GS-0739;400;70
3681;11200000.000000000000000;GS-0736;400;70
3682;39375000.000000000000000;GS-4145;750;70
3683;68000000.000000000000000;GS-7323;1000;68
3684;2720000.000000000000000;GS-7324;200;68
3685;2720000.000000000000000;GS-7325;200;68
3686;68000000.000000000000000;GS-7326;1000;68
3687;3360000.000000000000000;GS-3022;400;21
3688;3360000.000000000000000;GS-3023;400;21
3689;3150000.000000000000000;GS-2887;300;35
3690;3150000.000000000000000;GS-2621;300;35
3691;3150000.000000000000000;GS-2622;300;35
3692;3150000.000000000000000;GS-2623;300;35
3693;3150000.000000000000000;GS-2885;300;35
3694;2800000.000000000000000;GS-4157;200;70
3695;3150000.000000000000000;GS-3212;300;35
3696;10880000.000000000000000;GS-3210;400;68
3697;4375000.000000000000000;GS-2597;250;70
3698;292500.000000000000000;GS-3306;150;13
3699;55080000.000000000000000;GS-1057;900;68
3700;292500.000000000000000;GS-2598;150;13
3701;292500.000000000000000;GS-2599;150;13
3702;55080000.000000000000000;GS-2600;900;68
3703;292500.000000000000000;GS-2601;150;13
3704;4375000.000000000000000;GS-6393;250;70
3705;4375000.000000000000000;GS-6394;250;70
3706;11200000.000000000000000;GS-3252;400;70
3707;11200000.000000000000000;GS-3285;400;70
3708;4000000.000000000000000;GS-2476;400;25
3709;8330000.000000000000000;GS-2168;350;68
3710;6120000.000000000000000;GS-2479;300;68
3711;55080000.000000000000000;GS-2480;900;68
3712;8330000.000000000000000;GS-2477;350;68
3713;8330000.000000000000000;GS-2478;350;68
3714;1440000.000000000000000;GS-2822;300;16
3715;1000000.000000000000000;GS-2820;250;16
3716;1000000.000000000000000;GS-2821;250;16
3717;1000000.000000000000000;GS-2819;250;16
3718;4000000.000000000000000;GS-3344;400;25
3719;10880000.000000000000000;GS-2490;400;68
3720;4000000.000000000000000;GS-2878;400;25
3721;4000000.000000000000000;GS-2879;400;25
3722;292500.000000000000000;GS-2880;150;13
3723;10880000.000000000000000;GS-2870;400;68
3724;1440000.000000000000000;GS-2871;300;16
3725;10880000.000000000000000;GS-2872;400;68
